leave,746414942513860608
leave,746308390935101440
unknown,746175799229747200
unknown,746461780449320960
remain,746297725226991616
remain,746253186017595392
unknown,746376345651937280
remain,746186889137373185
unknown,746702222428340224
unknown,746630135646912512
remain,746127247409569793
remain,746550608073719808
unknown,746305632249098241
remain,746353316033077248
unknown,746149720922423297
remain,746256259507060737
unknown,746314140835319808
unknown,746562895463448576
unknown,746360375528960000
unknown,746136131599765505
unknown,746465856188669953
remain,746027233974824960
unknown,746680632273674240
unknown,745845566345715712
remain,745928199469694976
unknown,746178798475845635
leave,746685729728774145
unknown,746346349872951297
unknown,746317222050594816
remain,745929704507604992
unknown,746257740910100480
unknown,746454786518573056
unknown,746639166365118464
remain,746136938680320001
unknown,746171814481530880
unknown,746356601418825728
leave,746282641679327232
unknown,746245087366160385
unknown,746720187496472576
unknown,746293639026974721
remain,746433931944202241
unknown,746353092220850176
leave,746185313190551552
unknown,746234786193149954
unknown,746299495193935872
leave,746014408531382272
unknown,746418907204943872
unknown,745969126053548032
remain,746372571067711488
unknown,746349491142463489
unknown,746396788161052672
unknown,746592970095337473
unknown,746463987508908032
unknown,746433962721959936
remain,746013275998068737
leave,746418396305166336
unknown,746198887900155904
unknown,746677079672946688
unknown,746215713560354816
unknown,746610681424781312
leave,745863711655591936
leave,746327000860745728
leave,746692124104499200
remain,746691673749594112
unknown,746688772884946945
remain,746620963308077056
unknown,746326518960390144
remain,746523843104227328
remain,746349289094385664
unknown,746137763506954240
unknown,746244626114187264
leave,746624231908089859
remain,746647299024093184
leave,746395759239540736
unknown,746219833285500928
leave,745909186169569280
leave,745872815191166978
unknown,746306943418007552
remain,746183941896364032
unknown,746472921879683072
unknown,746755631445577732
unknown,746684858462773252
remain,746279703045087232
leave,745919912829423616
remain,746367965486952449
unknown,746193650829299712
remain,746178530057326592
unknown,746180349512691712
leave,746145110472134656
unknown,746495785198510080
remain,746707368444989440
leave,746321191602905089
remain,746658152179994625
remain,746275004426362882
remain,746476135974735873
remain,746071458879791104
leave,746510407821516800
remain,746018903604723713
unknown,746318023129202688
remain,746273020210192385
unknown,746667771073802240
unknown,746245081842204672
unknown,746500439223504896
unknown,746635702792658944
unknown,746173771048951808
remain,746209475577602048
leave,745898660593045504
remain,746341257883095040
remain,746254951895097344
unknown,746283783473741824
leave,745903747688243200
unknown,746224271815380992
unknown,746189832204869632
unknown,746298200106090496
unknown,746388127229579265
remain,746011783878455296
remain,746252488752369664
unknown,746497203020017668
unknown,745971931518746624
unknown,745860548462542848
unknown,746461732718030848
unknown,746499907557556224
leave,746253604999299072
unknown,746172203662606337
unknown,746521304623259648
remain,746292767282860032
unknown,746343661466714113
unknown,746302705665081344
unknown,746287429007605760
unknown,746739837776990208
unknown,746746976541216768
unknown,746480954148003840
unknown,746466280484507649
leave,746292919221501952
unknown,746246689489457152
unknown,745926227513446400
remain,745900710227750912
leave,745941802205732864
unknown,746166817899479040
remain,746664272730664960
unknown,746690184666877952
unknown,746334839750692864
remain,746062501427683329
leave,746163576499486720
leave,746205710589952001
unknown,746433664901316608
unknown,746321852151128064
remain,746450783516794881
unknown,746201252053213185
remain,746734140167454721
leave,746634956055715840
remain,746217634304131076
remain,745804248873525248
unknown,746352452493000704
remain,745952410019971072
unknown,745951533448171521
unknown,746139983149412353
remain,746410976107343872
unknown,746428190378307584
remain,746289911645470720
unknown,746331775643881473
remain,746023938321424384
unknown,746364494100766720
leave,746609238907174912
leave,746304222480764928
leave,745857786861469697
unknown,746335682499575808
unknown,746561064469409792
unknown,746448485424078848
unknown,746391538641534977
leave,745991631413862400
unknown,746285109024784384
unknown,746416473363472388
unknown,746690954552348672
leave,745975796766908416
leave,745962696240144384
unknown,746200539751342080
remain,745978590420942848
unknown,746289394399776768
unknown,746376933361876992
unknown,746351902594473985
leave,746063408169123844
remain,745975454327267328
unknown,746355938551042053
unknown,746255940937101312
remain,746183696479358976
unknown,746540989708308484
remain,746355808372416516
unknown,746423188054220800
unknown,746447507740303360
unknown,746353162240417792
unknown,746312247069282304
unknown,746402460491718657
unknown,746335135314870272
remain,746179047324024832
remain,746725346041561089
remain,746405170725040128
unknown,746364637558476800
unknown,746462786344132609
remain,746440336294154240
unknown,746592955897626624
unknown,746177081420054528
unknown,746529846528876544
remain,746423328844488708
unknown,746335299043745792
unknown,746148825866309632
leave,746291658380083203
leave,745924239086264321
remain,746244398711713792
unknown,746490915351592960
remain,746336303898300418
unknown,746602678344630272
unknown,746340993440563201
unknown,746450279575388161
remain,745930506064269313
unknown,746261013226528769
unknown,746386392901627904
leave,746404287408803840
unknown,746515490777014274
remain,745985668963274752
unknown,746298747525730304
unknown,746271711826415616
unknown,746290774422200320
unknown,746589139147972608
unknown,746513430111207424
leave,746179390896283648
leave,746225825884708864
remain,746130250480947201
leave,746449864486064128
remain,746286364690374656
unknown,746702675799064577
remain,745981403741978624
unknown,746182096364789760
unknown,746723286000623616
leave,746406654183354368
unknown,746418189752492032
unknown,746170062931779584
remain,745905157544751104
unknown,745956991957245952
unknown,746674064060710912
leave,746528355986464769
remain,746279015120502785
unknown,746203571754917888
unknown,746655829701632000
unknown,746475694046085120
unknown,746187574549581825
unknown,746143791971721216
unknown,746706765035745280
unknown,746481400627466240
unknown,745908736158470144
unknown,746243212243701760
unknown,746482746898276352
leave,746756856815697920
leave,746034276991393793
unknown,746527700177854464
unknown,746081374826807296
remain,745876998120153088
unknown,746298027376254976
unknown,746250907550126080
unknown,746273611317645312
remain,745911611882356737
remain,746387559064829954
unknown,746153827506790400
remain,746463308648058881
unknown,746451903886798848
unknown,746211724936654849
remain,745866894146682880
unknown,746376584328810496
unknown,745813158036545536
leave,746688780707454976
unknown,746219350286176257
unknown,746391380054839296
leave,746238862884765696
unknown,746343375050158080
leave,745955517927829504
remain,746231851228897280
unknown,746709959736430592
unknown,746364299992498177
unknown,745864241643663360
remain,746470171485691904
unknown,746130742338523137
leave,746524617599221760
remain,746233836879568896
unknown,746464765099282432
unknown,746157408720920577
unknown,746457067456761856
leave,745970244926189569
unknown,746276629203255296
unknown,746294144230891520
unknown,746432218516590593
leave,746211493826310144
leave,746137349780701184
leave,746721339801735168
unknown,746192335172571136
unknown,745985861603459072
unknown,746357890395545600
unknown,746214342928982016
remain,745931504954523648
remain,746451226187931650
remain,746346877440921600
leave,746287964297232385
remain,746193764343963648
unknown,746194774617559041
unknown,746279774318911488
unknown,746097291312902144
remain,746583323745656832
leave,746209363329617920
remain,746382016413900800
unknown,746171869766639616
remain,746299666367651840
unknown,746100817606905856
unknown,746416008156446720
unknown,746379859841134597
unknown,746371822514503680
unknown,746210721885655040
unknown,746534102287978497
unknown,746585407404544000
remain,746233109130055680
unknown,746328876465295360
leave,745966701632688128
leave,746062902377984001
unknown,746690030312235008
remain,746174982384926720
remain,746313495193452544
remain,745864772613189632
unknown,745914682729435137
leave,746328312683827200
leave,745879674182639616
remain,745933979094745088
remain,746404490551640064
leave,746383834732724225
unknown,746383129544433664
leave,745965304241659904
leave,746322044007161856
leave,746392153081815040
remain,746266866830704644
unknown,746277072088276993
remain,746275235800842242
leave,745937555909152772
unknown,746314201853984768
leave,746174018932219904
unknown,746263982202290176
unknown,746609812130115584
unknown,746499357558579200
unknown,746617789935321088
leave,746195765920313346
remain,746760728711938052
unknown,746173335327776769
unknown,746223834890534912
unknown,746372983917281280
unknown,746482254071857152
remain,746326974679875584
unknown,746755376499003393
unknown,746240917443469312
leave,745923696259383296
unknown,746273141471780865
unknown,746212194568675328
unknown,746457325372846081
unknown,746184114378784768
leave,745950164867760128
remain,746503951676243968
leave,745961363097419776
leave,746042986799185920
remain,746550476288598016
unknown,746686767600799744
remain,746346454231441408
leave,746007478584881152
remain,746225083480367105
unknown,746375847712538624
remain,746380348456476672
unknown,746309105313251328
leave,746397389888565248
unknown,746565648034242564
unknown,746296304473612288
unknown,746169743489572864
remain,746006249054027776
unknown,746753409613651968
leave,746153576561532928
leave,746550903558135808
unknown,746323155908689920
remain,746189596149460993
unknown,746430984535552000
unknown,746300492859355137
unknown,746255320784134145
leave,746016614248755200
unknown,746341883375394816
leave,746661585226108928
remain,746297261240397824
unknown,746036115610669056
unknown,745950650798845952
unknown,746464072309178368
unknown,745911541938032640
remain,746154597820022785
leave,745817480656936960
unknown,746698912090685441
unknown,746209622885687296
unknown,746499230861123584
unknown,746615091370434560
unknown,746097819614752769
leave,746194962492993536
leave,746021984723738628
remain,746179419597848576
remain,746235024895180801
unknown,746098509569474563
unknown,746401647702740992
unknown,746409856991563776
unknown,746158663820140544
remain,746338637869096961
unknown,746225509223141376
unknown,746470152443559936
unknown,746255693691359233
unknown,746439277974794240
unknown,746561268811632640
unknown,746043724153622528
leave,746185344048062464
unknown,746250841334624256
unknown,746643067491459073
unknown,746347217284259841
unknown,746202584843595778
remain,746227702210793476
unknown,746465156180369408
unknown,746446581034008576
remain,746189843147988992
unknown,746362045591846920
leave,745966280620941312
unknown,746669887477649408
unknown,746414192706523136
unknown,746314154865209344
unknown,746339013393448960
remain,746516386143404032
leave,746378005702795264
remain,746014142071472128
unknown,746702168661581825
remain,746235301438251010
remain,746100320799981568
remain,746273275932778496
unknown,746139999217672192
leave,746064982287224832
unknown,745918031990239232
leave,746159068281069568
remain,746448946977902592
leave,746004220936019969
unknown,746240959801790466
unknown,746293894791434240
unknown,746332488516022272
remain,746642449200783360
remain,746738212035510273
unknown,746508058608689152
remain,746422853050961920
unknown,746199859783303178
unknown,746570839525580800
unknown,746098149622714368
unknown,746207089773600768
unknown,746200199492624384
unknown,746301282156150784
unknown,746330584948027392
remain,745966456052006913
unknown,746070077745807360
unknown,746734983541325825
unknown,746444187738976256
remain,746227268821803008
remain,746411740745732096
remain,746032777204797444
unknown,746490366774259712
unknown,746331506738630658
unknown,746691459068329984
unknown,746341992104341504
unknown,746012808639184896
unknown,746313672298008578
unknown,746181052906020864
leave,746487291078709248
unknown,746227789271990281
unknown,746184174118252545
leave,746058268028477441
remain,746064526106312708
remain,746156645982543873
unknown,746282238942322689
unknown,746343165376991232
unknown,746192952444129280
unknown,746346318814121985
unknown,746287105760956416
leave,746310361599578112
remain,746321472721948672
unknown,745876543856119809
unknown,746423454212231168
leave,746007862770536448
unknown,746253809899479040
unknown,746326640628736000
unknown,746558608515567616
unknown,746389183317454848
unknown,746305635709517824
remain,746629898123493376
unknown,746317546815651842
unknown,746354272392994816
leave,745969708319539200
unknown,746268783870877696
unknown,746392734127259648
unknown,746450588943196161
unknown,746547191251107841
unknown,746464285853810688
remain,746037515665170432
unknown,746187624725942272
unknown,746294851902255104
unknown,746390486785482752
leave,746014317020057600
unknown,746160829083549696
unknown,746226933696913410
unknown,746012268106743808
remain,745870018022375424
unknown,746354457273765888
leave,746528971169226752
unknown,746182949515722752
unknown,746281433505796098
unknown,746452275695067136
unknown,746669195560030208
remain,746679301651730432
unknown,746200806911680513
remain,745798791773757440
remain,746241999544651776
leave,746188372348018688
unknown,746321328345591808
unknown,746393507401605120
remain,746209929472552960
leave,746249482119974912
unknown,746380956668297218
unknown,746041803829174272
remain,746065202668511232
unknown,746715497375334400
unknown,746503650307104768
unknown,746482535199236096
unknown,746380504639881216
unknown,746444866331246592
remain,746374012104650752
leave,746213159870955521
unknown,746047145896198144
unknown,746504244791025664
remain,746157906446385154
unknown,746463622956716032
unknown,746410683592478720
unknown,746712492731138048
unknown,746257266249179136
leave,746324539336908800
remain,746496935176056832
unknown,746686573077532673
unknown,746506903866449920
unknown,746732020689043456
unknown,746466483492917252
remain,745881366596837377
unknown,746227419405656064
unknown,746609350286811136
unknown,746345797525061634
leave,746325613993144325
unknown,746465191471251456
unknown,746432617403289604
unknown,746350512832819200
unknown,746323390814838788
remain,746294642971271168
unknown,746619783534174208
unknown,746203790408187904
remain,746287356420952064
remain,746284433137864704
leave,746151062101385217
unknown,746340655887060992
unknown,746515511123509249
unknown,746416258858442752
unknown,746509859949023232
leave,746320655512182784
remain,745861321300779009
remain,746603257968103424
remain,746708238687625216
unknown,746523481433645057
unknown,746498385243308032
remain,746732511246557184
unknown,746543046561411073
remain,746275193727893504
unknown,746397037202022402
unknown,746756325875429377
unknown,746406202121162753
unknown,746639237563453440
unknown,746216204625289216
unknown,746241186512306176
unknown,746528660350373888
unknown,745880657923014656
unknown,746220231194882049
leave,745922358188326913
leave,745928491212881920
remain,746670884727980032
unknown,746190204327780352
unknown,746326888335843329
remain,746436056287948800
unknown,746644484079886336
unknown,746322433498619905
unknown,746426398986895360
unknown,746361602086211584
remain,746287994257149952
remain,746018920344199168
unknown,746625565000531968
unknown,746283537184231424
leave,745952592534999040
unknown,746308828073959424
unknown,746453971682811905
unknown,746623692415741953
unknown,746511279582482432
unknown,746466940714049536
unknown,746500227927007232
leave,746054554786070528
unknown,746515965450526721
unknown,746461272703655936
unknown,746176728062562304
unknown,746346672855228416
unknown,746247668570144768
unknown,746141230560612352
leave,746018657009008644
remain,746558391435173888
unknown,746319547423199232
unknown,746228746856734721
leave,746090231829499904
unknown,745955091924934661
remain,746664365458333696
leave,746128725612310528
leave,746429980117196800
unknown,746271321521270784
leave,746709204279275521
unknown,746666923140648960
remain,746442255309881344
unknown,746284634544103424
unknown,745895791005417476
unknown,746457076445159425
unknown,746423501108686848
unknown,746106542970257409
unknown,746611082253328384
unknown,746412110419202048
unknown,746546246916005890
leave,746448351017603072
leave,746480889710919680
unknown,746425752271282176
unknown,746192419230650368
leave,746220939667333120
leave,746136613177036800
unknown,746359987056705536
leave,745895583810981890
unknown,746698155438256132
remain,746391721051824128
unknown,746024160523128832
leave,745868733814546432
unknown,746470822945001472
unknown,746036984246829056
remain,745880529891958785
remain,746321544717152256
remain,746010278010195968
unknown,746242067269980160
remain,746572577519243265
unknown,746308220105396224
remain,746255530897833985
remain,746204931313434624
leave,746444575116529665
leave,746349873214197760
unknown,746182885422600193
leave,746175958915387392
unknown,746127357627465732
leave,746714813741563904
leave,746739076959600640
unknown,746414747042516992
leave,746414059671666689
unknown,746395214139404288
unknown,746345107314511872
unknown,746736097544265728
unknown,746616910888992768
unknown,746332329929478144
unknown,746274027359047680
remain,746354714418155520
remain,746338938764263425
remain,746644335794470913
remain,746214167544135680
remain,745967046299639808
leave,746072131562311680
remain,746411619245236224
unknown,746570251807133697
remain,746382710139031553
unknown,746535420721258496
unknown,746221438999265282
unknown,746510009358508032
unknown,746734709695221762
unknown,746264812892655616
remain,746138170429939712
leave,746030844410724352
unknown,746262333878591488
unknown,746326021419372544
unknown,746277651728437248
leave,746694012061552641
remain,746449660873687045
leave,746310638696280064
unknown,745979851602010112
unknown,746382777730334720
unknown,746414298298093568
unknown,746495077992833025
unknown,746699178458288129
unknown,746177853922869248
unknown,746161419071021056
remain,746371199781961729
remain,746384545520451584
remain,746666601903194112
remain,745882231844012032
leave,746188777278758915
leave,745902792171261953
remain,746367362711035904
leave,746716965826232320
unknown,746640592642383872
leave,746488081184849920
unknown,746751999379673088
unknown,746744521220886528
unknown,746634205589815296
leave,746244876954632192
leave,746269049693188096
unknown,746332404529438721
unknown,746197824505679873
unknown,746400035596705797
unknown,746307920443379713
leave,745961582379687936
leave,746411630343294977
unknown,746383111777357824
leave,745963779779887104
leave,746450905705365504
unknown,746630276864970752
unknown,746081287409123328
leave,746133747385376768
unknown,746304960535617536
unknown,746321271793811456
unknown,746403255521927169
remain,745851195533688832
leave,746396976967606272
remain,746252552744865792
leave,746217912134885377
remain,746271343340044289
leave,745994440192499712
leave,746388434961346565
unknown,746595136293998592
remain,746251285800824832
remain,746327778581176320
unknown,746545231470936064
remain,746210971144773633
unknown,746616414367264768
leave,746060334750793728
remain,746013468613033985
unknown,746387871376891904
remain,746560891425001472
unknown,746258235926118400
unknown,746133648051683329
leave,745984082513920000
unknown,746199830439960576
remain,746489155589373952
unknown,746218590982987776
unknown,746377171623645184
leave,746007873193385984
leave,746189813733195776
unknown,746457960218497024
leave,746291350182694912
remain,746240461933682688
remain,746021293028433920
leave,746536705969238016
unknown,746412725652361216
remain,746356562369908736
unknown,746341363994791936
unknown,746324065506443264
remain,746192641675526148
unknown,746501873507647489
leave,746284103033577472
unknown,746667558930100224
unknown,746762050278395904
unknown,746337281733165057
unknown,746103118044139521
unknown,746664648003436544
unknown,746108780828569605
leave,745865265615867904
unknown,745906724851298304
unknown,746364892861632512
leave,746133140398276608
leave,746696159079579649
unknown,746342634923274240
remain,746297905984770049
unknown,746329588989571073
remain,745977960033886208
remain,745906619435880449
unknown,746556561804435457
remain,745928390427967489
remain,745859939755790338
unknown,746677131640332288
remain,746505666647433216
unknown,746367323628404737
unknown,746271620214460416
leave,746028029370052608
remain,746377458530738177
remain,746229496513081347
leave,746073200044478464
unknown,746370056444055552
unknown,746253723110776832
remain,746227746716549121
remain,746235837218619394
unknown,746214333982531584
leave,745931264855769089
leave,746257682395443200
remain,746220792979947521
remain,746180120122167297
remain,745949189918572544
unknown,746332784940154880
leave,745945422015901696
unknown,746538704517271557
leave,746515840284114945
unknown,746372609160380416
unknown,746229915435966464
leave,746001631045509120
remain,745927508420333569
unknown,746327462641012736
unknown,746442774552117248
unknown,746288897500450818
unknown,746758939891531776
unknown,746401545575665664
unknown,746148997354627073
remain,746247952717479936
remain,746348038818508804
leave,746165248827211776
leave,746337735598809088
remain,746326237954596866
remain,746731715910066178
remain,745855420036689924
unknown,746452426551664641
leave,746385289380302852
remain,745923400636448768
unknown,746737455743778817
leave,746202175567593475
unknown,746282746859954176
unknown,746098765342347265
unknown,746564762813800448
leave,745837080496975872
unknown,746240317330849794
leave,746389338779332612
unknown,746178088866881537
leave,746033378261143552
unknown,746248378686799872
unknown,746334677817004032
unknown,746288038112792576
remain,746025145706254336
unknown,745789256442908672
leave,746261683618856960
remain,746667891471319041
unknown,746360405933465600
remain,745936325430419456
unknown,746669478407176192
unknown,746439748693200897
remain,746376262269210626
unknown,746183872476381186
unknown,746322328636788736
unknown,746216645476003840
unknown,746381101904474112
leave,746421853757943809
unknown,746644817447378944
remain,746217701048082432
unknown,746555916074389504
unknown,746314229808934912
remain,746623702675169280
unknown,746473006097129472
unknown,746249356169338880
unknown,746407738905788416
unknown,746211389077786625
remain,746207300558290944
leave,745961259556831233
remain,746744617597603840
unknown,746312803342901252
unknown,746306591692034048
unknown,746330664891449344
leave,746376881050624000
leave,746660024462770176
unknown,746277843739381760
unknown,746186906497495040
leave,746360940841558016
unknown,746080198639165440
unknown,746410020808470530
unknown,746356647044456448
leave,746339953324457984
remain,745954324078071808
remain,746016639624282112
leave,746326183621632000
unknown,746399594163109888
unknown,746376365407088640
unknown,746282034109222912
remain,746030448866955264
remain,746453574096420865
unknown,745943050770391040
unknown,746474061044191232
unknown,745909896990892032
unknown,746250283425103873
unknown,746682294132482048
unknown,746301172999421952
remain,746247847595540480
remain,746445137191047168
remain,746657912941076480
unknown,746445887203774464
unknown,746644120165195777
unknown,746338322960760832
unknown,746224769305968640
unknown,746306911113457664
remain,746664117012922369
remain,746638458999963648
leave,746055042965344256
unknown,746241025669107712
unknown,746263136039116800
unknown,746605998362759168
unknown,746214331155550208
